priority,impact_score,task_type,location_id,location_name,category,display_status,issue_codes,fields_to_complete,current_is_active_verified,current_media_available,current_sentiment_available,current_avg_rating,current_coordinate_verified,candidate_value,candidate_source_url,candidate_status,candidate_match_title,candidate_match_score,evidence_sources,recommended_action,auto_apply_allowed,reviewer_status,reviewer_note
P1,95,active_status_verification,LOC-027,Dago Dreampark,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.0588235294117645,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-028,Danau Biru Situ Cilembang,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.434782608695652,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-151,Ecopark Curug Tilu Ciwidey,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.171922685656154,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-130,Fairy Garden by The Lodge,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.2887029288702925,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-030,Farm House Susu Lembang,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.080824088748019,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-031,Floating Market Lembang,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.480769230769231,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-118,Forest Walk Babakan Siliwangi,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.35,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-218,Gedung Indonesia Menggugat,Tempat Sejarah,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.75,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-033,Gedung Merdeka,Tempat Sejarah,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.746031746031746,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-034,Gedung Sate,Tempat Sejarah,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.785,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-035,"Gereja Katedral Bandung, Santo Petrus",Tempat Ibadah,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.808080808080808,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-036,Glamping Lakeside Rancabali,Tempat Camping,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,3.969849246231156,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-038,Gn. Tangkuban Parahu,Rekreasi Keluarga,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.0,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-039,Guha Pawon,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.652173913043479,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-156,Gunung Artapela,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.777777777777778,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-184,Gunung Batu Lembang,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.735849056603773,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-040,Gunung Bohong,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.618421052631579,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-041,Gunung Puntang,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.733333333333333,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-042,Gunung Putri Lembang,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.659574468085107,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
P1,95,active_status_verification,LOC-142,Hejo Forest Ciwidey,Wisata Alam,active_candidate,W_ACTIVE_VERIFICATION_MISSING,is_active_verified,,True,True,4.5813953488372094,True,,,,,,manual_realworld_verification_queue,Verify whether place is active/open from reliable source; set True/False with evidence URL.,False,todo,
